Robozinho2: .word 16, 16
.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,103,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,9,199,7,199,199,199,199,199,199,199,199,199,199,
199,199,199,9,199,9,199,199,199,199,199,199,199,199,199,199,
199,91,91,173,173,173,173,173,173,173,173,173,173,173,173,199,
199,91,91,173,82,82,82,82,82,82,82,82,82,82,173,199,
199,91,91,173,163,163,163,163,163,163,163,163,163,82,173,199,
199,91,91,173,163,125,163,163,163,163,163,125,163,82,173,199,
199,91,91,173,163,125,163,163,163,163,163,125,163,82,173,199,
199,91,91,173,163,125,163,163,163,163,163,125,163,82,173,199,
199,91,91,173,163,163,163,163,163,163,163,163,163,82,173,199,
199,91,91,173,163,125,125,125,125,125,125,125,163,82,173,199,
199,91,91,173,163,125,125,125,125,125,125,125,163,82,173,199,
199,91,91,173,163,163,163,163,163,163,163,163,163,82,173,199,
199,91,91,173,173,173,173,173,173,173,173,173,173,173,173,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,


